Country,iso_code,Year,Total,Coal,Oil,Gas,Cement,Flaring,Other
Liechtenstein,LIE,2018,0.14295,0.0,0.093291,0.049658999999999995,0.0,0.0,0.0
Liechtenstein,LIE,2019,0.149026,0.0,0.098729,0.050296,0.0,0.0,0.0
Liechtenstein,LIE,2020,0.141996,0.0,0.093475,0.048520999999999995,0.0,0.0,0.0
Liechtenstein,LIE,2021,0.15095,0.0,0.095377,0.055573000000000004,0.0,0.0,0.0
Lithuania,LTU,1990,35.767734000000004,3.187051,19.82351,10.583082000000001,1.668073,0.023885,0.482133
Lithuania,LTU,1991,37.849996999999995,3.555129,21.319405,10.916733,1.549967,0.028218,0.480545
Lithuania,LTU,1992,21.201457,1.6620270000000001,12.118746,6.290001,0.754953,0.033518,0.342213
Lithuania,LTU,1993,16.353745999999997,1.464818,10.925651,3.41391,0.363902,0.048036,0.137429
Lithuania,LTU,1994,15.801144,1.220176,10.074631,3.9788099999999997,0.38159499999999996,0.043273,0.102658
Lithuania,LTU,1995,15.091554,0.9791479999999999,9.063427,4.565558,0.307971,0.056942999999999994,0.11850699999999999
Lithuania,LTU,1996,15.773444,0.8953110000000001,9.449308,4.926515,0.31754899999999997,0.08566,0.099101
Lithuania,LTU,1997,15.196349,0.737671,9.348643,4.547781,0.36607199999999995,0.109367,0.08681599999999999
Lithuania,LTU,1998,16.030578,0.646718,10.74215,4.000729,0.41170500000000004,0.120924,0.108352
Lithuania,LTU,1999,13.482975,0.547675,8.390483,4.031561,0.345806,0.085439,0.08201
Lithuania,LTU,2000,11.8764,0.37847,6.494098999999999,4.5300970000000005,0.292541,0.110203,0.07099
Lithuania,LTU,2001,12.627074,0.342059,7.156408,4.6420639999999995,0.283389,0.12331500000000001,0.079839
Lithuania,LTU,2002,12.699160000000001,0.54751,6.937167999999999,4.738516000000001,0.2905,0.11462,0.07084700000000001
Lithuania,LTU,2003,12.692601,0.713543,6.386961,5.127024,0.29246300000000003,0.09592300000000001,0.076688
Lithuania,LTU,2004,13.287306,0.687531,6.871824,5.177496,0.351024,0.11855299999999999,0.08087799999999999
Lithuania,LTU,2005,14.117414000000002,0.763105,7.238339,5.552448,0.383313,0.11304600000000001,0.067163
Lithuania,LTU,2006,14.434080999999999,1.030194,7.177341,5.517216,0.5152760000000001,0.10563299999999999,0.088421
Lithuania,LTU,2007,15.824054,1.024928,7.559943,6.551531,0.524055,0.082772,0.080825
Lithuania,LTU,2008,15.204229999999999,0.86736,7.828545,5.836302,0.453817,0.140767,0.077439
Lithuania,LTU,2009,13.043233,0.6889460000000001,6.892875,4.9213379999999995,0.284023,0.22778400000000001,0.028267
Lithuania,LTU,2010,13.946613000000001,0.842852,6.848402,5.6635800000000005,0.289045,0.257944,0.044789999999999996
Lithuania,LTU,2011,14.292825,0.9728620000000001,6.5257879999999995,6.160258,0.319844,0.24424899999999997,0.069826
Lithuania,LTU,2012,14.349487,0.950419,6.7598720000000005,5.937292,0.39519099999999996,0.232871,0.07384099999999999
Lithuania,LTU,2013,13.355973,1.091504,6.551776,4.9144120000000004,0.46078900000000006,0.265389,0.072103
Lithuania,LTU,2014,13.108084,0.922524,6.80997,4.634943,0.400828,0.251207,0.088612
Lithuania,LTU,2015,13.319679,0.735889,7.132157,4.648749,0.518315,0.207193,0.077377
Lithuania,LTU,2016,13.351176999999998,0.7488090000000001,7.6770320000000005,4.148532,0.452401,0.250769,0.073634
Lithuania,LTU,2017,13.571833999999999,0.801037,7.763691000000001,4.278543,0.450351,0.224225,0.053986
Lithuania,LTU,2018,13.691348999999999,0.8588899999999999,8.078841,3.9490790000000002,0.511329,0.253596,0.039615
Lithuania,LTU,2019,13.923306,0.800845,8.192743,4.081111,0.578055,0.233942,0.036608999999999996
Lithuania,LTU,2020,13.653154999999998,0.621598,8.021317999999999,4.242133,0.556685,0.18161,0.029810000000000003
Lithuania,LTU,2021,13.880837,0.731517,8.376843,4.00437,0.556685,0.18161,0.029810000000000003
Luxembourg,LUX,1990,11.823353,6.30235,3.8859550000000005,1.035803,0.539358,2.6000000000000002e-05,0.059861000000000004
Luxembourg,LUX,1991,12.443151,6.015192,4.783281,1.074272,0.5149630000000001,2.7000000000000002e-05,0.055417999999999995
Luxembourg,LUX,1992,12.209723,5.539509,4.963488,1.121533,0.5204449999999999,2.8000000000000003e-05,0.064719
Luxembourg,LUX,1993,12.354764,5.735721,4.960647,1.1605590000000001,0.432346,2.8999999999999997e-05,0.065463
Luxembourg,LUX,1994,11.542475,4.843936,4.969793,1.173529,0.48718900000000004,2.8999999999999997e-05,0.067999
Luxembourg,LUX,1995,9.151729,2.7045310000000002,4.60279,1.342809,0.43422799999999995,3.3e-05,0.067338
Luxembourg,LUX,1996,9.201614,2.459654,4.785672,1.461488,0.428195,3.6e-05,0.06656799999999999
Luxembourg,LUX,1997,8.55397,1.5413430000000001,5.012944999999999,1.491388,0.442133,3.7e-05,0.066124
Luxembourg,LUX,1998,7.675949,0.42031499999999994,5.257356,1.495254,0.443924,3.8e-05,0.059061
Luxembourg,LUX,1999,8.127875,0.44378,5.6056,1.546433,0.46549700000000005,3.9e-05,0.066526
Luxembourg,LUX,2000,8.709963,0.470808,6.0701730000000005,1.609222,0.49155299999999996,4e-05,0.06816699999999999
Luxembourg,LUX,2001,9.207531,0.471383,6.459308999999999,1.7805220000000002,0.42855600000000005,4.4e-05,0.067715
Luxembourg,LUX,2002,9.983685000000001,0.37087,6.561094000000001,2.540122,0.443254,6.3e-05,0.06828200000000001
Luxembourg,LUX,2003,10.45917,0.34573400000000004,7.080811,2.575653,0.389217,6.4e-05,0.06769
Luxembourg,LUX,2004,11.829091,0.385448,8.087145,2.859274,0.42746999999999996,7.099999999999999e-05,0.06968200000000001
Luxembourg,LUX,2005,12.087836,0.377213,8.392586999999999,2.829239,0.41962700000000003,7e-05,0.0691
Luxembourg,LUX,2006,11.920357000000001,0.469509,8.00907,2.958445,0.41540200000000005,7.4e-05,0.067858
Luxembourg,LUX,2007,11.31778,0.40765300000000004,7.6986,2.731198,0.41029099999999996,6.9e-05,0.06996799999999999
Luxembourg,LUX,2008,11.184472999999999,0.355641,7.782907000000001,2.594217,0.382386,6.6e-05,0.069256
Luxembourg,LUX,2009,10.638966,0.339359,7.215380000000001,2.658786,0.357914,6.7e-05,0.06746
Luxembourg,LUX,2010,11.202164,0.326491,7.592927,2.842103,0.370656,7.2e-05,0.069914
Luxembourg,LUX,2011,11.102959,0.314884,7.864198,2.464277,0.38921500000000003,6.2e-05,0.07032200000000001
Luxembourg,LUX,2012,10.867476,0.28557899999999997,7.632693,2.500064,0.381119,6.4e-05,0.067957
Luxembourg,LUX,2013,10.325364,0.276175,7.508353,2.115234,0.371564,5.4000000000000005e-05,0.053984000000000004
Luxembourg,LUX,2014,9.828191,0.27732399999999996,7.110833,2.006066,0.359823,5.1e-05,0.07409500000000001
Luxembourg,LUX,2015,9.347466,0.28822,6.823948,1.8296560000000002,0.329477,4.6e-05,0.07612000000000001
Luxembourg,LUX,2016,9.089235,0.294294,6.6852800000000006,1.6817549999999999,0.35136799999999996,4.2e-05,0.07649500000000001
Luxembourg,LUX,2017,9.261198,0.282571,6.874153,1.6569060000000002,0.370699,4.2e-05,0.07682699999999999
Luxembourg,LUX,2018,9.566671000000001,0.267196,7.243558,1.60891,0.369492,4.1e-05,0.077475
Luxembourg,LUX,2019,9.751728,0.274406,7.395905,1.608057,0.394793,4.1e-05,0.078527
Luxembourg,LUX,2020,8.096513,0.23749299999999998,5.9412400000000005,1.469367,0.39913899999999997,3.7e-05,0.049238
Luxembourg,LUX,2021,8.354555,0.20919000000000001,6.125559,1.571392,0.39913899999999997,3.7e-05,0.049238
Malta,MLT,1990,2.3941939999999997,0.7095560000000001,1.6831459999999998,5.6000000000000006e-05,0.0,0.0,0.001436
Malta,MLT,1991,2.238107,0.574808,1.661686,0.000113,0.0,0.0,0.001501
Malta,MLT,1992,2.29208,0.48488100000000006,1.80587,5.6000000000000006e-05,0.0,0.0,0.001274
Malta,MLT,1993,2.8703990000000004,0.709569,2.15948,6.9e-05,0.0,0.0,0.00128
Malta,MLT,1994,2.647929,0.482538,2.163759,7.8e-05,0.0,0.0,0.0015550000000000002
Malta,MLT,1995,2.43942,0.123063,2.314764,8.3e-05,0.0,0.0,0.00151
Malta,MLT,1996,2.550535,4.6e-05,2.549043,4.6e-05,0.0,0.0,0.0014
Malta,MLT,1997,2.5567279999999997,7.4e-05,2.555043,7.4e-05,0.0,0.0,0.001537
Malta,MLT,1998,2.513582,6.7e-05,2.512485,6.7e-05,0.0,0.0,0.0009630000000000001
Malta,MLT,1999,2.591822,4.6e-05,2.591454,4.6e-05,0.0,0.0,0.000275
Malta,MLT,2000,2.507257,2.8999999999999997e-05,2.506987,2.8999999999999997e-05,0.0,0.0,0.000213
Malta,MLT,2001,2.6477180000000002,6.8e-05,2.647381,6.8e-05,0.0,0.0,0.00020099999999999998
Malta,MLT,2002,2.687784,5.6999999999999996e-05,2.687472,5.6999999999999996e-05,0.0,0.0,0.000198
Malta,MLT,2003,2.960534,3.2e-05,2.960341,3.2e-05,0.0,0.0,0.000129
Malta,MLT,2004,2.819964,5.2000000000000004e-05,2.819677,5.2000000000000004e-05,0.0,0.0,0.000182
Malta,MLT,2005,2.644672,8.6e-05,2.644444,8.6e-05,0.0,0.0,5.6999999999999996e-05
Malta,MLT,2006,2.661658,3.1e-05,2.661416,3.1e-05,0.0,0.0,0.00017900000000000001
Malta,MLT,2007,2.7313009999999998,3.4e-05,2.7311669999999997,3.4e-05,0.0,0.0,6.7e-05
Malta,MLT,2008,2.739894,2e-05,2.739808,2e-05,0.0,0.0,4.6e-05
Malta,MLT,2009,2.5276330000000002,3.2e-05,2.527458,3.2e-05,0.0,0.0,0.00011100000000000001
Malta,MLT,2010,2.589131,3.2e-05,2.588882,3.2e-05,0.0,0.0,0.000185
Malta,MLT,2011,2.577198,4.3e-05,2.576937,4.3e-05,0.0,0.0,0.000175
Malta,MLT,2012,2.726207,1.1e-05,2.725283,1.1e-05,0.0,0.0,0.000901
Malta,MLT,2013,2.3791900000000004,1.1e-05,2.37663,1.1e-05,0.0,0.0,0.002538
Malta,MLT,2014,2.364387,2.3e-05,2.361862,2.3e-05,0.0,0.0,0.002478
Malta,MLT,2015,1.665291,2.3e-05,1.663359,2.3e-05,0.0,0.0,0.0018859999999999999
Malta,MLT,2016,1.3563530000000001,1.2e-05,1.355205,1.2e-05,0.0,0.0,0.001125
Malta,MLT,2017,1.530878,1.2e-05,0.978233,0.552342,0.0,0.0,0.000291
Malta,MLT,2018,1.546948,1.2e-05,0.8659879999999999,0.6807439999999999,0.0,0.0,0.000204
Malta,MLT,2019,1.6491930000000001,1.1e-05,0.940833,0.708166,0.0,0.0,0.000183
Malta,MLT,2020,1.599576,0.0,0.863125,0.7362609999999999,0.0,0.0,0.00019099999999999998
Malta,MLT,2021,1.7241540000000002,0.0,0.880683,0.8432799999999999,0.0,0.0,0.00019099999999999998
Netherlands,NLD,1990,161.806917,34.193213,52.012336,73.122423,0.4158,0.8850690000000001,1.178075
Netherlands,NLD,1991,170.227322,31.654613,54.783466000000004,81.30836500000001,0.49788000000000004,0.81853,1.164468
Netherlands,NLD,1992,170.01519199999998,31.238887,57.124556999999996,79.300136,0.449,0.751999,1.1506120000000002
Netherlands,NLD,1993,170.206051,31.581532,54.44775500000001,81.86134,0.458,0.685476,1.171948
Netherlands,NLD,1994,170.78755800000002,34.654619,55.003640000000004,78.700402,0.463,0.6193960000000001,1.346501
Netherlands,NLD,1995,172.300139,34.700635999999996,54.317809999999994,81.002937,0.428,0.552218,1.298538
Netherlands,NLD,1996,181.45235300000002,33.335746,56.049372,89.999535,0.316,0.49606300000000003,1.2556370000000001
Netherlands,NLD,1997,174.492784,32.503294,55.777552,84.033286,0.376,0.605919,1.196732
Netherlands,NLD,1998,175.46113400000002,33.327228999999996,57.123327,82.968774,0.432,0.41861499999999996,1.1911889999999998
Netherlands,NLD,1999,169.93448700000002,29.306972,57.675752,81.017392,0.517,0.308082,1.1092870000000001
Netherlands,NLD,2000,171.08223,30.686524,57.505653,80.97666600000001,0.469,0.351173,1.093214
Netherlands,NLD,2001,176.207519,32.697145,58.553543999999995,83.049307,0.478,0.254374,1.1751479999999999
Netherlands,NLD,2002,175.567735,32.950344,57.659065000000005,82.16386800000001,0.48878999999999995,1.202153,1.103515
Netherlands,NLD,2003,179.005305,34.033139,59.53283199999999,82.767751,0.43392200000000003,1.126542,1.111118
Netherlands,NLD,2004,180.891772,33.535616999999995,59.591936,85.119637,0.445866,1.08035,1.118365
Netherlands,NLD,2005,176.91731000000001,32.289046,59.333386,82.548924,0.420721,1.16135,1.163883
Netherlands,NLD,2006,172.092066,30.71523,58.684183,80.002788,0.399936,1.147247,1.142681
Netherlands,NLD,2007,171.87401200000002,33.032612,58.610383,77.470827,0.402967,1.210913,1.14631
Netherlands,NLD,2008,174.853119,32.019459000000005,59.061519999999994,81.202184,0.398937,0.9997870000000001,1.171231
Netherlands,NLD,2009,169.529326,29.412825,55.784963,81.738632,0.41621099999999994,1.126938,1.049755
Netherlands,NLD,2010,181.526727,30.421527,56.975204000000005,91.539417,0.348186,1.134279,1.108113
Netherlands,NLD,2011,168.25966,29.621894,56.387928,79.728368,0.350955,0.9765450000000001,1.19397
Netherlands,NLD,2012,164.688781,31.877189,54.298708999999995,76.11486500000001,0.308087,0.86375,1.2261819999999999
Netherlands,NLD,2013,164.674489,32.443575,52.668465000000005,76.947365,0.274032,1.137257,1.203794
Netherlands,NLD,2014,157.655585,35.796986,52.198939,67.01115899999999,0.282303,1.091804,1.2743950000000002
Netherlands,NLD,2015,164.142511,43.545755,51.888597,66.148062,0.24942399999999998,1.037323,1.2733510000000001
Netherlands,NLD,2016,164.862023,40.067734,53.20064300000001,68.948127,0.23898000000000003,1.1035620000000002,1.302977
Netherlands,NLD,2017,162.493965,36.032114,52.933151,70.730035,0.297969,1.117856,1.382841
Netherlands,NLD,2018,158.62784,32.532565000000005,53.609722,69.856876,0.220412,1.101209,1.3070549999999999
Netherlands,NLD,2019,153.03280700000002,25.30793,52.999956000000005,72.47400999999999,0.006337,1.062042,1.182532
Netherlands,NLD,2020,137.849518,16.994711,48.155713,70.666977,0.0,0.9314610000000001,1.100655
Netherlands,NLD,2021,141.045431,23.00083,47.937075,68.082747,0.006337,0.9251940000000001,1.093249
New Zealand,NZL,1990,25.502507,4.653308,12.390564,7.139258,0.448748,0.45972799999999997,0.410901
New Zealand,NZL,1991,26.182595000000003,4.503458,12.279625,7.951117,0.43770200000000004,0.554613,0.456079
New Zealand,NZL,1992,28.166921000000002,4.92163,13.292309,8.419119,0.47722700000000007,0.540355,0.516281
New Zealand,NZL,1993,27.761184999999998,4.888937,13.167527999999999,8.165956,0.489257,0.5185649999999999,0.530941
New Zealand,NZL,1994,27.900043,4.627035,14.084420999999999,7.61212,0.496924,0.540838,0.538705
New Zealand,NZL,1995,28.003491999999998,4.630911,14.735470999999999,7.015173,0.538669,0.500365,0.582902
New Zealand,NZL,1996,29.304544,4.584890000000001,14.898514000000002,8.10741,0.510315,0.666607,0.536808
New Zealand,NZL,1997,31.278675,4.933863,15.220738,9.273528,0.532239,0.713841,0.604466
New Zealand,NZL,1998,29.85854,4.519247,15.503817000000002,7.99718,0.48893400000000004,0.705025,0.644338
New Zealand,NZL,1999,31.465590000000002,4.61923,15.809273999999998,9.169569000000001,0.532148,0.616163,0.719206
New Zealand,NZL,2000,32.246009,4.408803,16.472749,9.488968,0.530782,0.5932569999999999,0.751451
New Zealand,NZL,2001,34.379213,5.411679,16.589427,10.443922,0.5347430000000001,0.612919,0.786524
New Zealand,NZL,2002,34.542293,5.420526000000001,17.322349,9.860389999999999,0.550921,0.5869949999999999,0.801111
New Zealand,NZL,2003,36.241474,7.7396020000000005,18.10184,8.52243,0.534082,0.611221,0.732298
New Zealand,NZL,2004,35.836298,8.013108,18.484268,7.255083,0.487544,0.863323,0.732971
New Zealand,NZL,2005,37.42407,8.918768,18.664120999999998,7.565797,0.5766439999999999,0.90925,0.7894909999999999
New Zealand,NZL,2006,37.33016,8.795561,18.794946,7.551603999999999,0.544754,0.9588840000000001,0.684411
New Zealand,NZL,2007,36.410664000000004,6.725796000000001,19.000671,8.259367,0.6873020000000001,1.0213290000000002,0.716198
New Zealand,NZL,2008,37.509257,8.284469999999999,18.859659,7.811121000000001,0.639092,1.242176,0.6727390000000001
New Zealand,NZL,2009,34.620669,6.316473,18.133381,7.457545,0.5860489999999999,1.366735,0.760487
New Zealand,NZL,2010,34.811084,5.458101,18.210298,8.382277,0.557421,1.505822,0.697164
New Zealand,NZL,2011,34.265851,5.534237999999999,18.407232999999998,7.625945,0.5285270000000001,1.45993,0.7099770000000001
New Zealand,NZL,2012,35.94509,6.852585,18.153914,8.342925,0.568627,1.2789190000000001,0.748119
New Zealand,NZL,2013,35.241004,6.0130300000000005,18.540746,8.37288,0.586336,1.09255,0.6354609999999999
New Zealand,NZL,2014,35.438926,5.442055,18.850886,8.601687,0.6194609999999999,1.22411,0.700727
New Zealand,NZL,2015,35.813107,5.469636,19.370570999999998,8.30504,0.620712,1.34789,0.699259
New Zealand,NZL,2016,34.152639,4.465043,19.489269,7.893822,0.48637700000000006,1.152258,0.66587
New Zealand,NZL,2017,35.688127,4.669294,20.361619,8.517795,0.443775,1.089133,0.606511
New Zealand,NZL,2018,35.704539000000004,5.249307,20.533967999999998,7.898728,0.417966,0.9921629999999999,0.612408
New Zealand,NZL,2019,37.121034,5.985768,20.911832,8.240141,0.41093999999999997,0.912907,0.659446
New Zealand,NZL,2020,34.456753000000006,5.755662999999999,19.124118,7.846914,0.379157,0.780728,0.570172
New Zealand,NZL,2021,33.789825,6.751966,18.649909,6.6578919999999995,0.379157,0.780728,0.570172
Norway,NOR,1990,35.097,3.6886,20.3444,7.503,0.634,1.911,1.016
Norway,NOR,1991,33.535,3.264,19.529,7.829,0.592,1.395,0.926
Norway,NOR,1992,34.455,3.2928,19.8172,8.337,0.653,1.386,0.969
Norway,NOR,1993,36.0,3.7012,20.1958,8.722,0.838,1.599,0.944
Norway,NOR,1994,37.905,4.0688,20.9362,9.424,0.845,1.677,0.954
Norway,NOR,1995,38.508,4.138,21.371,9.397,0.875,1.813,0.914
Norway,NOR,1996,41.572,4.1404,23.4396,10.118,0.863,2.058,0.953
Norway,NOR,1997,41.734,4.2116,23.1564,10.551,0.922,1.925,0.968
Norway,NOR,1998,41.871,4.4166,23.8064,9.859,0.9,1.996,0.893
Norway,NOR,1999,42.636,4.401,24.332,9.615,0.892,2.61,0.786
Norway,NOR,2000,42.147,4.323,22.388,11.038,0.89,2.759,0.749
Norway,NOR,2001,43.526,3.938,23.368,12.124,0.853,2.372,0.871
Norway,NOR,2002,42.592,3.4334,23.3666,12.296,0.875,1.912,0.709
Norway,NOR,2003,43.98,3.2838,24.4602,13.018,0.904,1.777,0.537
Norway,NOR,2004,44.307,3.669,24.115,13.592,0.716,1.71,0.505
Norway,NOR,2005,43.342,3.3192,23.7148,13.423,0.78,1.587,0.518
Norway,NOR,2006,43.926,2.7456,24.8194,13.598,0.805,1.426,0.532
Norway,NOR,2007,45.666,3.1094,24.4526,13.915,0.869,2.824,0.496
Norway,NOR,2008,44.795,3.2674,23.6836,14.085,0.833,2.363,0.563
Norway,NOR,2009,43.225,2.3524,23.2376,14.787,0.842,1.513,0.493
Norway,NOR,2010,45.691,3.0824,24.5326,15.04,0.754,1.565,0.717
Norway,NOR,2011,44.791,3.2186,24.2994,14.358,0.749,1.551,0.615
Norway,NOR,2012,44.3,3.1912,24.2918,14.081,0.725,1.423,0.588
Norway,NOR,2013,44.586,3.2928,24.5282,13.902,0.731,1.511,0.621
Norway,NOR,2014,45.046,3.527,24.099,14.645,0.727,1.408,0.64
Norway,NOR,2015,45.59,3.4284,23.8906,15.506,0.672,1.522,0.571
Norway,NOR,2016,44.765,3.5496,23.3674,15.142,0.684,1.467,0.555
Norway,NOR,2017,44.242,3.6428,22.6962,15.504,0.766,1.105,0.528
Norway,NOR,2018,44.393,3.5268,23.2112,15.297,0.73,1.079,0.549
Norway,NOR,2019,42.784,3.5468,21.9492,15.047,0.722,0.957,0.562
Norway,NOR,2020,41.196,3.6024,21.1856,14.317,0.725,0.83,0.536
Norway,NOR,2021,40.918553,4.1776,21.477984,12.672833,0.7012550000000001,1.51886,0.37001999999999996
Poland,POL,1990,376.813577,302.28435,40.381515,18.721663,5.453461,4.235478,5.737108999999999
Poland,POL,1991,373.83444199999997,303.094349,40.786805,17.129285,5.414315,2.832214,4.577474
Poland,POL,1992,364.748781,293.86042000000003,41.54739,16.610649,5.538101,2.8303279999999997,4.361893
Poland,POL,1993,365.44804500000004,293.178512,43.177076,16.835654,5.14717,2.689523,4.420111
Poland,POL,1994,360.522221,283.682606,45.959070000000004,18.123873,6.643182,1.725153,4.388337
Poland,POL,1995,362.892258,282.564664,46.840104,19.090838,6.666458,2.914072,4.816122
Poland,POL,1996,377.57785099999995,293.186095,51.101034999999996,19.810367000000003,6.2189239999999995,2.4967040000000003,4.7647260000000005
Poland,POL,1997,367.524628,277.515809,53.963269,21.004011,6.738931,3.200919,5.101689
Poland,POL,1998,339.365274,251.77722200000002,52.900712,20.62515,6.334246,2.707425,5.020518
Poland,POL,1999,329.552343,239.662917,55.029757,20.427941,6.177662000000001,3.531444,4.7226230000000005
Poland,POL,2000,317.719195,228.82677,52.835995,21.837939000000002,6.114182,3.3818580000000003,4.722451
Poland,POL,2001,313.849975,226.15207,52.767787,22.634715,4.956938,2.870287,4.468178
Poland,POL,2002,306.610293,219.89719399999998,52.163626,22.422074,4.670148,3.0115439999999998,4.445709
Poland,POL,2003,319.624035,226.40578399999998,55.62441999999999,24.832386,4.565827,3.563711,4.631908
Poland,POL,2004,324.436208,226.42371,58.819748,26.562927000000002,5.070056,2.7137,4.846068
Poland,POL,2005,323.409481,222.637677,60.430282999999996,27.401459999999997,5.057142,3.3870980000000004,4.49582
Poland,POL,2006,337.31757799999997,232.308065,63.02652,27.630415999999997,5.9837419999999995,3.9756120000000004,4.393222
Poland,POL,2007,336.731479,227.70732200000003,66.011381,27.910740000000004,7.050407000000001,3.6109410000000004,4.440688
Poland,POL,2008,330.485117,220.472084,67.229893,28.134334000000003,6.6929929999999995,3.5755,4.380313
Poland,POL,2009,316.868513,209.073544,67.927146,27.273393,5.757238,2.8722659999999998,3.964926
Poland,POL,2010,334.916988,220.927198,70.862728,29.134715000000003,6.221494,3.488797,4.282057
Poland,POL,2011,334.337154,218.378981,70.530176,29.325019,7.3793940000000005,4.021527,4.702057
Poland,POL,2012,326.734935,214.039885,67.269441,30.558496999999996,6.384301,4.211888,4.2709220000000006
Poland,POL,2013,322.651181,214.314382,62.579292,30.803978999999998,5.874228,4.801655,4.2776440000000004
Poland,POL,2014,310.3191,202.997324,62.288999,29.463594,6.456416,4.702019,4.410747
Poland,POL,2015,313.455719,201.64748400000002,65.701021,30.634032,6.341808,4.7468580000000005,4.384515
Poland,POL,2016,324.381233,202.098996,73.97804000000001,32.419593,6.529685,4.553509,4.80141
Poland,POL,2017,337.73495099999997,203.597988,83.588319,34.129784,6.996488,4.663026,4.759346
Poland,POL,2018,337.04848599999997,198.827006,86.610586,34.283403,7.655328,4.83544,4.836723999999999
Poland,POL,2019,318.487666,177.935008,88.158063,35.490788,7.692452,4.343708,4.867646
Poland,POL,2020,303.523082,164.234621,85.531578,36.764228,7.6906360000000005,4.225053,5.0769660000000005
Poland,POL,2021,328.579763,179.501978,91.709086,40.570439,7.496242,4.225053,5.0769660000000005
Portugal,PRT,1990,45.325084999999994,10.993122,29.553679,1.008722,3.176374,0.056586000000000004,0.536602
Portugal,PRT,1991,47.14164,11.594342,30.711947,0.947256,3.271233,0.060494000000000006,0.556368
Portugal,PRT,1992,50.969941999999996,11.880207,34.721402000000005,0.592005,3.1357209999999998,0.06814500000000001,0.572461
Portugal,PRT,1993,49.483610999999996,12.535786,32.534295,0.554718,3.195473,0.084578,0.578761
Portugal,PRT,1994,50.261173,13.188193,32.437677,0.44212799999999997,3.292018,0.279478,0.621677
Portugal,PRT,1995,54.524438,14.593637,34.587851,0.784449,3.4620610000000003,0.417386,0.679054
Portugal,PRT,1996,51.815227,13.549647,32.903695,0.925162,3.3877410000000006,0.367423,0.681559
Portugal,PRT,1997,54.69441,13.732245,35.041931,1.1399709999999998,3.560889,0.46979799999999994,0.749576
Portugal,PRT,1998,59.247501,12.306749,39.699507000000004,2.457601,3.5368120000000003,0.441168,0.805665
Portugal,PRT,1999,66.899642,14.90889,40.469259,6.465323000000001,3.8271309999999996,0.384496,0.844542
Portugal,PRT,2000,65.685547,15.014825,39.893774,5.727494999999999,3.8090879999999996,0.34633400000000003,0.8940309999999999
Portugal,PRT,2001,65.23719200000001,12.713208,41.27162,6.281993,3.6269400000000003,0.42826000000000003,0.915171
Portugal,PRT,2002,69.643312,13.719935999999999,43.320042,7.374403999999999,3.910193,0.418853,0.899884
Portugal,PRT,2003,64.53789,12.987083,39.275321999999996,7.331631,3.616072,0.467181,0.8606
Portugal,PRT,2004,67.385154,13.093647,39.758336,9.148407,4.0038860000000005,0.482425,0.8984530000000001
Portugal,PRT,2005,69.717987,13.076151,41.499565999999994,9.615703,4.08763,0.563221,0.875717
Portugal,PRT,2006,64.92391500000001,13.0815,37.360884000000006,9.091097999999999,4.000136,0.535567,0.8547309999999999
Portugal,PRT,2007,62.437402,11.445835,35.601301,9.74982,4.1657779999999995,0.553991,0.9206770000000001
Portugal,PRT,2008,60.106793999999994,9.84923,34.291808,10.494898,4.01164,0.503987,0.9552299999999999
Portugal,PRT,2009,57.207480000000004,10.750164999999999,32.212018,9.719733999999999,3.222528,0.468925,0.83411
Portugal,PRT,2010,53.001357999999996,6.439521,31.368890999999998,10.485697,3.376286,0.565696,0.765266
Portugal,PRT,2011,51.801576000000004,8.646575,28.479407000000002,10.508884,2.813218,0.522818,0.830675
Portugal,PRT,2012,49.959709000000004,11.149683999999999,25.619881,9.096886999999999,2.550351,0.607053,0.935853
Portugal,PRT,2013,48.163477,10.205903,24.992932999999997,8.107207,2.814234,1.183616,0.859584
Portugal,PRT,2014,47.945815,10.327998,25.009264,7.642641,3.095988,1.015642,0.854281
Portugal,PRT,2015,52.270289,12.57497,25.646109,9.110764999999999,2.921236,1.139333,0.877875
Portugal,PRT,2016,50.442234,10.831652,25.576532999999998,9.819985,2.297052,1.065741,0.8512719999999999
Portugal,PRT,2017,55.210184999999996,12.406546,25.948,12.305273,2.530625,1.144149,0.8755940000000001
Portugal,PRT,2018,51.459107,10.388611000000001,25.514011,11.325774000000001,2.250869,1.047843,0.931998
Portugal,PRT,2019,47.618826,5.039867,26.152698,12.157955000000001,2.225102,1.1332229999999999,0.909982
Portugal,PRT,2020,41.799894,2.430948,23.215232,11.992691,2.309659,1.012769,0.8385940000000001
Portugal,PRT,2021,40.797216,1.101646,23.885778,11.648769,2.309659,1.012769,0.8385940000000001
South Korea,KOR,1990,250.510837,94.307994,130.9471,6.433053,15.873029999999998,0.0,2.9496599999999997
South Korea,KOR,1991,275.688225,94.09388100000001,151.67111599999998,7.441428,18.96226,0.0,3.51954
South Korea,KOR,1992,299.905413,91.32043399999999,173.97151000000002,9.732989,21.12886,0.0,3.7516199999999995
South Korea,KOR,1993,330.173952,99.619867,189.426779,12.159055,24.70049,0.0,4.26776
South Korea,KOR,1994,355.694835,101.801474,206.57279,16.185651999999997,26.83997,0.0,4.29495
South Korea,KOR,1995,383.665454,105.299908,226.07878300000002,19.573693,28.104570000000002,0.0,4.6085
South Korea,KOR,1996,421.058363,122.689419,239.47145600000002,25.85926,28.3085,0.062289,4.66744
