id,country,iso_code,year,total,coal,oil,gas,cement,flaring,other,per_capita
27718,Japan,JPN,1995,1239.9094,335.293184,709.328445,142.649074,42.142027,0.521556,9.975112,9.884957
27719,Japan,JPN,1996,1252.447045,344.117349,706.887939,148.44827,42.55954,0.57078,9.863168,9.961701
27720,Japan,JPN,1997,1245.13936,349.675392,692.050712,153.033751,39.926083,0.580429,9.872992,9.879864
27721,Japan,JPN,1998,1205.249923,327.404665,676.243855,156.330316,35.362599,0.49871,9.409777,9.542121
27722,Japan,JPN,1999,1241.835604,345.281251,685.684394,165.804437,35.010125,0.539409,9.515988,9.812611
27723,Japan,JPN,2000,1264.594656,372.149786,676.422214,170.603597,35.085743,0.51163,9.821687,9.97284
27724,Japan,JPN,2001,1249.988539,381.227601,654.741169,169.623171,34.374185,0.548238,9.474174,9.837338
27725,Japan,JPN,2002,1279.3623,398.394136,665.69478,173.418885,32.417253,0.524611,8.912634,10.049841
27726,Japan,JPN,2003,1287.691834,411.820508,655.805004,178.651846,31.935273,0.505778,8.973423,10.099357
27727,Japan,JPN,2004,1283.076662,419.813966,644.657995,177.564951,31.27619,0.477135,9.286425,10.049845
27728,Japan,JPN,2005,1290.599508,430.348308,641.774213,176.001001,32.279646,0.507807,9.688533,10.098716
27729,Japan,JPN,2006,1267.623958,427.482811,604.984148,192.654372,31.990874,0.553147,9.958606,9.910887
27730,Japan,JPN,2007,1303.36203,444.982442,607.551169,209.122344,30.65835,0.615672,10.432054,10.182005
27731,Japan,JPN,2008,1232.480695,426.290792,562.867939,204.484663,28.552561,0.565197,9.719543,9.622919
27732,Japan,JPN,2009,1163.375134,411.271552,515.862741,202.176743,25.308482,0.500873,8.254744,9.080565
27733,Japan,JPN,2010,1215.058103,445.976928,521.743014,213.341562,24.321271,0.474575,9.200753,9.484829
27734,Japan,JPN,2011,1265.034863,430.475991,552.298459,247.922677,24.982896,0.4775,8.877341,9.882525
27735,Japan,JPN,2012,1306.182513,450.013486,564.128956,257.022425,25.624795,0.490291,8.902561,10.216229
27736,Japan,JPN,2013,1315.5687,481.216134,541.435289,256.490809,26.805206,0.438664,9.182599,10.303726
27737,Japan,JPN,2014,1264.413251,472.934047,496.771315,258.548469,26.557375,0.449102,9.152943,9.918777
27738,Japan,JPN,2015,1223.605161,465.830288,476.378763,246.428641,25.93614,0.424732,8.606597,9.615687
27739,Japan,JPN,2016,1203.888206,456.551209,460.878576,251.595944,25.969471,0.457129,8.435877,9.479893
27740,Japan,JPN,2017,1188.358949,458.482158,448.847338,245.692546,26.428778,0.436103,8.472026,9.382092
27741,Japan,JPN,2018,1143.411908,441.964043,432.510939,233.953267,26.182944,0.423414,8.3773,9.056307
27742,Japan,JPN,2019,1106.015486,432.250117,415.860472,224.230136,25.328006,0.36898,7.977774,8.792438
27743,Japan,JPN,2020,1042.224016,399.366949,387.85735,222.604846,24.490267,0.344529,7.560075,8.321498
27744,Japan,JPN,2021,1067.398435,418.820499,395.359389,221.525076,23.788868,0.344529,7.560075,8.565739
28258,Kazakhstan,KAZ,1991,269.489798,166.778614,57.253411,26.310939,0.804064,15.676637,2.666133,15.858132
28259,Kazakhstan,KAZ,1992,245.215827,156.356315,45.962151,25.161586,0.699188,14.679773,2.356813,14.387715
28260,Kazakhstan,KAZ,1993,217.963803,139.209238,38.299121,23.484133,0.352883,15.228583,1.389844,12.836731
28261,Kazakhstan,KAZ,1994,184.332707,113.73279,31.887837,22.188472,0.168706,15.480828,0.874075,11.00681
28262,Kazakhstan,KAZ,1995,177.082247,111.180349,31.772104,17.663143,0.097929,15.639753,0.728968,10.775146
28263,Kazakhstan,KAZ,1996,162.760497,100.610639,31.070919,15.731992,0.015839,14.771531,0.559577,10.081641
28264,Kazakhstan,KAZ,1997,154.166198,90.608755,32.565761,14.85866,0.046938,15.470313,0.615771,9.744753
28265,Kazakhstan,KAZ,1998,148.818172,85.775351,31.974857,14.386611,0.010261,15.498808,1.172285,9.617147
28266,Kazakhstan,KAZ,1999,123.721703,76.31133,20.161972,9.78652,0.007472,16.007885,1.446525,8.109572
28267,Kazakhstan,KAZ,2000,147.473712,90.498794,25.427307,14.152646,0.001999,16.132079,1.260886,9.679133
28268,Kazakhstan,KAZ,2001,142.295087,88.424584,24.955466,11.192608,0.158182,15.975569,1.58868,9.311723
28269,Kazakhstan,KAZ,2002,159.971295,91.19773,36.545939,14.307133,0.026942,15.589078,2.304473,10.429081
28270,Kazakhstan,KAZ,2003,177.823927,102.150449,40.412579,16.175043,0.00052,16.141565,2.943771,11.534491
28271,Kazakhstan,KAZ,2004,187.304225,108.806836,42.146222,17.299271,0.345937,16.331076,2.374883,12.067076
28272,Kazakhstan,KAZ,2005,200.43793,109.271752,52.771613,18.118596,0.355198,16.396474,3.524296,12.802424
28273,Kazakhstan,KAZ,2006,220.048086,114.456861,56.355938,27.992822,0.475598,16.376724,4.390143,13.907071
28274,Kazakhstan,KAZ,2007,226.128841,124.845658,56.450498,23.985991,0.596891,16.477869,3.771935,14.127635
28275,Kazakhstan,KAZ,2008,227.121447,121.365975,53.524982,30.334053,0.984189,16.936001,3.976247,14.022857
28276,Kazakhstan,KAZ,2009,221.057174,130.767979,40.274071,29.953277,0.932672,16.128092,3.001083,13.477149
28277,Kazakhstan,KAZ,2010,246.982754,140.333624,52.15321,34.211553,1.025235,16.391153,2.86798,14.853571
28278,Kazakhstan,KAZ,2011,237.033962,137.589848,40.35066,38.658557,1.066332,16.406333,2.962233,14.054855
28279,Kazakhstan,KAZ,2012,243.921902,148.665445,39.979448,34.442119,2.321314,16.462064,2.051512,14.26205
28280,Kazakhstan,KAZ,2013,251.452709,146.942028,50.234151,30.732232,3.030554,16.435439,4.078305,14.496518
28281,Kazakhstan,KAZ,2014,297.643502,190.257744,40.811784,43.406802,3.237937,16.54415,3.385084,16.918967
28282,Kazakhstan,KAZ,2015,301.273154,183.235611,41.434762,52.648057,3.456792,16.175616,4.322317,16.891382
28283,Kazakhstan,KAZ,2016,304.839535,183.031911,43.012721,54.721206,3.524569,17.295004,3.254124,16.861943
28284,Kazakhstan,KAZ,2017,320.791449,187.961862,45.136156,62.751164,3.817253,17.820607,3.304406,17.515408
28285,Kazakhstan,KAZ,2018,331.8207,190.787784,48.946831,68.573948,3.890766,16.760128,2.861242,17.899392
28286,Kazakhstan,KAZ,2019,297.569458,176.146122,49.060757,50.438959,3.800151,14.698167,3.425302,15.866768
28287,Kazakhstan,KAZ,2020,278.404593,181.010491,40.068642,32.208293,4.448138,16.843902,3.825127,14.668899
28288,Kazakhstan,KAZ,2021,276.68346,180.818472,42.767601,27.98022,4.448138,16.843902,3.825127,14.413251
30434,Latvia,LVA,1991,17.919401,2.45509,9.292721,5.454966,0.319702,1.1e-05,0.396911,6.688929
30435,Latvia,LVA,1992,14.193356,2.163498,7.795151,3.976077,0.141949,1e-05,0.116671,5.330071
30436,Latvia,LVA,1993,11.921497,1.994787,7.269929,2.593993,0.015807,1e-05,0.046972,4.51762
30437,Latvia,LVA,1994,10.370008,1.520794,6.866094,1.874322,0.076603,9e-06,0.032186,3.978589
30438,Latvia,LVA,1995,9.133782,1.111259,5.59757,2.297133,0.09432,9e-06,0.033491,3.553792
30439,Latvia,LVA,1996,9.211501,1.039514,6.055922,1.976588,0.105813,9e-06,0.033655,3.63475
30440,Latvia,LVA,1997,8.679764,0.94106,5.18149,2.41749,0.107691,8e-06,0.032024,3.473463
30441,Latvia,LVA,1998,8.305879,0.703367,5.090608,2.370038,0.104677,8e-06,0.037181,3.373169
30442,Latvia,LVA,1999,7.717713,0.538523,4.738804,2.264463,0.138675,8e-06,0.03724,3.18079
30443,Latvia,LVA,2000,7.081469,0.569863,3.880005,2.504234,0.088369,7e-06,0.03899,2.959824
30444,Latvia,LVA,2001,7.496323,0.525763,3.919489,2.905579,0.109857,7e-06,0.035629,3.177419
30445,Latvia,LVA,2002,7.520245,0.435511,3.935504,2.979214,0.117455,7e-06,0.052554,3.232923
30446,Latvia,LVA,2003,7.725858,0.387864,4.058192,3.091749,0.128849,6e-06,0.059197,3.367352
30447,Latvia,LVA,2004,7.730934,0.32156,4.162106,3.07175,0.13692,5e-06,0.038593,3.415564
30448,Latvia,LVA,2005,7.810471,0.3617,4.130018,3.151856,0.134381,6e-06,0.032509,3.497502
30449,Latvia,LVA,2006,8.309829,0.381311,4.472516,3.261517,0.169238,4e-06,0.025242,3.770489
30450,Latvia,LVA,2007,8.637101,0.45359,4.832293,3.146682,0.171492,5e-06,0.03304,3.969159
30451,Latvia,LVA,2008,8.197894,0.440299,4.47117,3.084859,0.167696,5e-06,0.033866,3.812244
30452,Latvia,LVA,2009,7.456006,0.362411,4.071635,2.827001,0.178057,4e-06,0.016899,3.506621
30453,Latvia,LVA,2010,8.554094,0.455342,4.250849,3.392969,0.430567,4e-06,0.024363,4.070412
30454,Latvia,LVA,2011,7.810795,0.442418,3.816106,2.975287,0.55696,5e-06,0.020018,3.760661
30455,Latvia,LVA,2012,7.51941,0.400164,3.729906,2.792478,0.575087,5e-06,0.021771,3.661511
30456,Latvia,LVA,2013,7.368437,0.301134,3.771566,2.728688,0.5405,8e-06,0.026541,3.627117
30457,Latvia,LVA,2014,7.171961,0.24243,3.890707,2.448369,0.558629,1.4e-05,0.031812,3.566296
30458,Latvia,LVA,2015,7.262099,0.190231,4.066391,2.50596,0.470311,1.3e-05,0.029193,3.645714
30459,Latvia,LVA,2016,7.210325,0.165653,4.058759,2.607191,0.34634,1.2e-05,0.03237,3.653617
30460,Latvia,LVA,2017,7.214946,0.167253,4.27663,2.299365,0.437076,1.6e-05,0.034606,3.69077
30461,Latvia,LVA,2018,7.859363,0.197038,4.362586,2.703732,0.550932,9e-06,0.045065,4.060364
30462,Latvia,LVA,2019,7.648673,0.166208,4.318617,2.548376,0.561458,1e-05,0.054004,3.990844
30463,Latvia,LVA,2020,6.994113,0.098523,4.170118,2.103025,0.550832,1.1e-05,0.071604,3.686832
30464,Latvia,LVA,2021,7.266214,0.137075,4.235802,2.27089,0.550832,1.1e-05,0.071604,3.87755
32066,Liechtenstein,LIE,1991,0.206329,9.1e-05,0.175196,0.031042,0,0,0,7.073819
32067,Liechtenstein,LIE,1992,0.20695,0.000109,0.172068,0.034773,0,0,0,6.996061
32068,Liechtenstein,LIE,1993,0.215034,9.9e-05,0.177406,0.037529,0,0,0,7.164948
32069,Liechtenstein,LIE,1994,0.201111,7e-05,0.162917,0.038123,0,0,0,6.605284
32070,Liechtenstein,LIE,1995,0.204202,6.8e-05,0.162467,0.041666,0,0,0,6.610606
32071,Liechtenstein,LIE,1996,0.20596,4.9e-05,0.158263,0.047648,0,0,0,6.572434
32072,Liechtenstein,LIE,1997,0.218376,5.2e-05,0.172112,0.046212,0,0,0,6.87367
32073,Liechtenstein,LIE,1998,0.229239,5.5e-05,0.178256,0.050928,0,0,0,7.121426
32074,Liechtenstein,LIE,1999,0.226566,2.9e-05,0.171753,0.054785,0,0,0,6.946693
32075,Liechtenstein,LIE,2000,0.21686,6.3e-05,0.162872,0.053925,0,0,0,6.566342
32076,Liechtenstein,LIE,2001,0.214671,3.4e-05,0.154966,0.059671,0,0,0,6.431899
32077,Liechtenstein,LIE,2002,0.220018,3.1e-05,0.158851,0.061136,0,0,0,6.530089
32078,Liechtenstein,LIE,2003,0.229355,3.4e-05,0.163923,0.065397,0,0,0,6.745721
32079,Liechtenstein,LIE,2004,0.229391,2.6e-05,0.160277,0.069088,0,0,0,6.687779
32080,Liechtenstein,LIE,2005,0.228986,2.3e-05,0.156867,0.072096,0,0,0,6.617528
32081,Liechtenstein,LIE,2006,0.231121,1.6e-05,0.157669,0.073436,0,0,0,6.62446
32082,Liechtenstein,LIE,2007,0.200794,1.3e-05,0.130126,0.070655,0,0,0,5.712487
32083,Liechtenstein,LIE,2008,0.219536,1e-05,0.146698,0.072827,0,0,0,6.201403
32084,Liechtenstein,LIE,2009,0.205375,5e-06,0.147851,0.057518,0,0,0,5.756823
32085,Liechtenstein,LIE,2010,0.19083,5e-06,0.130264,0.060561,0,0,0,5.311764
32086,Liechtenstein,LIE,2011,0.176782,5e-06,0.123212,0.053565,0,0,0,4.884965
32087,Liechtenstein,LIE,2012,0.185325,0,0.130825,0.0545,0,0,0,5.076714
32088,Liechtenstein,LIE,2013,0.192545,0,0.134731,0.057814,0,0,0,5.231345
32089,Liechtenstein,LIE,2014,0.161259,0,0.113199,0.048059,0,0,0,4.347077
32090,Liechtenstein,LIE,2015,0.159774,0,0.108468,0.051305,0,0,0,4.277173
32091,Liechtenstein,LIE,2016,0.149838,0,0.098863,0.050975,0,0,0,3.984106
32092,Liechtenstein,LIE,2017,0.155769,0,0.102288,0.053481,0,0,0,4.111204
32093,Liechtenstein,LIE,2018,0.14295,0,0.093291,0.049659,0,0,0,3.744019
32094,Liechtenstein,LIE,2019,0.149026,0,0.098729,0.050296,0,0,0,3.872608
32095,Liechtenstein,LIE,2020,0.141996,0,0.093475,0.048521,0,0,0,3.663848
32096,Liechtenstein,LIE,2021,0.15095,0,0.095377,0.055573,0,0,0,3.866656
32338,Lithuania,LTU,1991,37.849997,3.555129,21.319405,10.916733,1.549967,0.028218,0.480545,9.97779
32339,Lithuania,LTU,1992,21.201457,1.662027,12.118746,6.290001,0.754953,0.033518,0.342213,5.58559
32340,Lithuania,LTU,1993,16.353746,1.464818,10.925651,3.41391,0.363902,0.048036,0.137429,4.316649
32341,Lithuania,LTU,1994,15.801144,1.220176,10.074631,3.97881,0.381595,0.043273,0.102658,4.190778
32342,Lithuania,LTU,1995,15.091554,0.979148,9.063427,4.565558,0.307971,0.056943,0.118507,4.02735
32343,Lithuania,LTU,1996,15.773444,0.895311,9.449308,4.926515,0.317549,0.08566,0.099101,4.23787
32344,Lithuania,LTU,1997,15.196349,0.737671,9.348643,4.547781,0.366072,0.109367,0.086816,4.112795
32345,Lithuania,LTU,1998,16.030578,0.646718,10.74215,4.000729,0.411705,0.120924,0.108352,4.373355
32346,Lithuania,LTU,1999,13.482975,0.547675,8.390483,4.031561,0.345806,0.085439,0.08201,3.710287
32347,Lithuania,LTU,2000,11.8764,0.37847,6.494099,4.530097,0.292541,0.110203,0.07099,3.299333
32348,Lithuania,LTU,2001,12.627074,0.342059,7.156408,4.642064,0.283389,0.123315,0.079839,3.546789
32349,Lithuania,LTU,2002,12.69916,0.54751,6.937168,4.738516,0.2905,0.11462,0.070847,3.612027
32350,Lithuania,LTU,2003,12.692601,0.713543,6.386961,5.127024,0.292463,0.095923,0.076688,3.658153
32351,Lithuania,LTU,2004,13.287306,0.687531,6.871824,5.177496,0.351024,0.118553,0.080878,3.882236
32352,Lithuania,LTU,2005,14.117414,0.763105,7.238339,5.552448,0.383313,0.113046,0.067163,4.184756
32353,Lithuania,LTU,2006,14.434081,1.030194,7.177341,5.517216,0.515276,0.105633,0.088421,4.343779
32354,Lithuania,LTU,2007,15.824054,1.024928,7.559943,6.551531,0.524055,0.082772,0.080825,4.835585
32355,Lithuania,LTU,2008,15.20423,0.86736,7.828545,5.836302,0.453817,0.140767,0.077439,4.715399
32356,Lithuania,LTU,2009,13.043233,0.688946,6.892875,4.921338,0.284023,0.227784,0.028267,4.101028
32357,Lithuania,LTU,2010,13.946613,0.842852,6.848402,5.66358,0.289045,0.257944,0.04479,4.442985
32358,Lithuania,LTU,2011,14.292825,0.972862,6.525788,6.160258,0.319844,0.244249,0.069826,4.610889
32359,Lithuania,LTU,2012,14.349487,0.950419,6.759872,5.937292,0.395191,0.232871,0.073841,4.68426
32360,Lithuania,LTU,2013,13.355973,1.091504,6.551776,4.914412,0.460789,0.265389,0.072103,4.410548
32361,Lithuania,LTU,2014,13.108084,0.922524,6.80997,4.634943,0.400828,0.251207,0.088612,4.376763
32362,Lithuania,LTU,2015,13.319679,0.735889,7.132157,4.648749,0.518315,0.207193,0.077377,4.494175
32363,Lithuania,LTU,2016,13.351177,0.748809,7.677032,4.148532,0.452401,0.250769,0.073634,4.551011
32364,Lithuania,LTU,2017,13.571834,0.801037,7.763691,4.278543,0.450351,0.224225,0.053986,4.672772
32365,Lithuania,LTU,2018,13.691349,0.85889,8.078841,3.949079,0.511329,0.253596,0.039615,4.760341
32366,Lithuania,LTU,2019,13.923306,0.800845,8.192743,4.081111,0.578055,0.233942,0.036609,4.886943
32367,Lithuania,LTU,2020,13.653155,0.621598,8.021318,4.242133,0.556685,0.18161,0.02981,4.841086
32368,Lithuania,LTU,2021,13.880837,0.731517,8.376843,4.00437,0.556685,0.18161,0.02981,4.981189
32610,Luxembourg,LUX,1991,12.443151,6.015192,4.783281,1.074272,0.514963,2.7e-05,0.055418,32.202855
32611,Luxembourg,LUX,1992,12.209723,5.539509,4.963488,1.121533,0.520445,2.8e-05,0.064719,31.185757
32612,Luxembourg,LUX,1993,12.354764,5.735721,4.960647,1.160559,0.432346,2.9e-05,0.065463,31.144083
32613,Luxembourg,LUX,1994,11.542475,4.843936,4.969793,1.173529,0.487189,2.9e-05,0.067999,28.709554
32614,Luxembourg,LUX,1995,9.151729,2.704531,4.60279,1.342809,0.434228,3.3e-05,0.067338,22.450794
32615,Luxembourg,LUX,1996,9.201614,2.459654,4.785672,1.461488,0.428195,3.6e-05,0.066568,22.269046
32616,Luxembourg,LUX,1997,8.55397,1.541343,5.012945,1.491388,0.442133,3.7e-05,0.066124,20.443941
32617,Luxembourg,LUX,1998,7.675949,0.420315,5.257356,1.495254,0.443924,3.8e-05,0.059061,18.12186
32618,Luxembourg,LUX,1999,8.127875,0.44378,5.6056,1.546433,0.465497,3.9e-05,0.066526,18.930695
32619,Luxembourg,LUX,2000,8.709963,0.470808,6.070173,1.609222,0.491553,4e-05,0.068167,19.994039
32620,Luxembourg,LUX,2001,9.207531,0.471383,6.459309,1.780522,0.428556,4.4e-05,0.067715,20.866925
32621,Luxembourg,LUX,2002,9.983685,0.37087,6.561094,2.540122,0.443254,6.3e-05,0.068282,22.389311
32622,Luxembourg,LUX,2003,10.45917,0.345734,7.080811,2.575653,0.389217,6.4e-05,0.06769,23.17303
32623,Luxembourg,LUX,2004,11.829091,0.385448,8.087145,2.859274,0.42747,7.1e-05,0.069682,25.83967
32624,Luxembourg,LUX,2005,12.087836,0.377213,8.392587,2.829239,0.419627,7e-05,0.0691,26.003176
32625,Luxembourg,LUX,2006,11.920357,0.469509,8.00907,2.958445,0.415402,7.4e-05,0.067858,25.233396
32626,Luxembourg,LUX,2007,11.31778,0.407653,7.6986,2.731198,0.410291,6.9e-05,0.069968,23.585195
32627,Luxembourg,LUX,2008,11.184473,0.355641,7.782907,2.594217,0.382386,6.6e-05,0.069256,22.889217
32628,Luxembourg,LUX,2009,10.638966,0.339359,7.21538,2.658786,0.357914,6.7e-05,0.06746,21.369049
32629,Luxembourg,LUX,2010,11.202164,0.326491,7.592927,2.842103,0.370656,7.2e-05,0.069914,22.091948
32630,Luxembourg,LUX,2011,11.102959,0.314884,7.864198,2.464277,0.389215,6.2e-05,0.070322,21.425763
32631,Luxembourg,LUX,2012,10.867476,0.285579,7.632693,2.500064,0.381119,6.4e-05,0.067957,20.482064
32632,Luxembourg,LUX,2013,10.325364,0.276175,7.508353,2.115234,0.371564,5.4e-05,0.053984,19.013092
32633,Luxembourg,LUX,2014,9.828191,0.277324,7.110833,2.006066,0.359823,5.1e-05,0.074095,17.67441
32634,Luxembourg,LUX,2015,9.347466,0.28822,6.823948,1.829656,0.329477,4.6e-05,0.07612,16.416113
32635,Luxembourg,LUX,2016,9.089235,0.294294,6.68528,1.681755,0.351368,4.2e-05,0.076495,15.581073
32636,Luxembourg,LUX,2017,9.261198,0.282571,6.874153,1.656906,0.370699,4.2e-05,0.076827,15.531547
32637,Luxembourg,LUX,2018,9.566671,0.267196,7.243558,1.60891,0.369492,4.1e-05,0.077475,15.736909
32638,Luxembourg,LUX,2019,9.751728,0.274406,7.395905,1.608057,0.394793,4.1e-05,0.078527,15.729279
32639,Luxembourg,LUX,2020,8.096513,0.237493,5.94124,1.469367,0.399139,3.7e-05,0.049238,12.843474
32640,Luxembourg,LUX,2021,8.354555,0.20919,6.125559,1.571392,0.399139,3.7e-05,0.049238,13.067857
34786,Malta,MLT,1991,2.238107,0.574808,1.661686,0.000113,0,0,0.001501,6.070759
34787,Malta,MLT,1992,2.29208,0.484881,1.80587,5.6e-05,0,0,0.001274,6.163495
34788,Malta,MLT,1993,2.870399,0.709569,2.15948,6.9e-05,0,0,0.00128,7.649482
34789,Malta,MLT,1994,2.647929,0.482538,2.163759,7.8e-05,0,0,0.001555,6.994684
34790,Malta,MLT,1995,2.43942,0.123063,2.314764,8.3e-05,0,0,0.00151,6.388442
34791,Malta,MLT,1996,2.550535,4.6e-05,2.549043,4.6e-05,0,0,0.0014,6.620141
34792,Malta,MLT,1997,2.556728,7.4e-05,2.555043,7.4e-05,0,0,0.001537,6.575286
34793,Malta,MLT,1998,2.513582,6.7e-05,2.512485,6.7e-05,0,0,0.000963,6.404308
34794,Malta,MLT,1999,2.591822,4.6e-05,2.591454,4.6e-05,0,0,0.000275,6.545287
34795,Malta,MLT,2000,2.507257,2.9e-05,2.506987,2.9e-05,0,0,0.000213,6.280514
34796,Malta,MLT,2001,2.647718,6.8e-05,2.647381,6.8e-05,0,0,0.000201,6.583891
34797,Malta,MLT,2002,2.687784,5.7e-05,2.687472,5.7e-05,0,0,0.000198,6.64144
34798,Malta,MLT,2003,2.960534,3.2e-05,2.960341,3.2e-05,0,0,0.000129,7.275486
34799,Malta,MLT,2004,2.819964,5.2e-05,2.819677,5.2e-05,0,0,0.000182,6.898184
34800,Malta,MLT,2005,2.644672,8.6e-05,2.644444,8.6e-05,0,0,5.7e-05,6.44715
34801,Malta,MLT,2006,2.661658,3.1e-05,2.661416,3.1e-05,0,0,0.000179,6.472951
34802,Malta,MLT,2007,2.731301,3.4e-05,2.731167,3.4e-05,0,0,6.7e-05,6.628069
34803,Malta,MLT,2008,2.739894,2e-05,2.739808,2e-05,0,0,4.6e-05,6.627691
34804,Malta,MLT,2009,2.527633,3.2e-05,2.527458,3.2e-05,0,0,0.000111,6.083351
34805,Malta,MLT,2010,2.589131,3.2e-05,2.588882,3.2e-05,0,0,0.000185,6.182926
34806,Malta,MLT,2011,2.577198,4.3e-05,2.576937,4.3e-05,0,0,0.000175,6.084453
34807,Malta,MLT,2012,2.726207,1.1e-05,2.725283,1.1e-05,0,0,0.000901,6.341387
34808,Malta,MLT,2013,2.37919,1.1e-05,2.37663,1.1e-05,0,0,0.002538,5.437838
34809,Malta,MLT,2014,2.364387,2.3e-05,2.361862,2.3e-05,0,0,0.002478,5.296079
34810,Malta,MLT,2015,1.665291,2.3e-05,1.663359,2.3e-05,0,0,0.001886,3.647323
34811,Malta,MLT,2016,1.356353,1.2e-05,1.355205,1.2e-05,0,0,0.001125,2.900018
34812,Malta,MLT,2017,1.530878,1.2e-05,0.978233,0.552342,0,0,0.000291,3.192676
34813,Malta,MLT,2018,1.546948,1.2e-05,0.865988,0.680744,0,0,0.000204,3.146851
34814,Malta,MLT,2019,1.649193,1.1e-05,0.940833,0.708166,0,0,0.000183,3.274579
34815,Malta,MLT,2020,1.599576,0,0.863125,0.736261,0,0,0.000191,3.103816
34816,Malta,MLT,2021,1.724154,0,0.880683,0.84328,0,0,0.000191,3.273205
39138,Netherlands,NLD,1991,170.227322,31.654613,54.783466,81.308365,0.49788,0.81853,1.164468,11.313353
39139,Netherlands,NLD,1992,170.015192,31.238887,57.124557,79.300136,0.449,0.751999,1.150612,11.221618
39140,Netherlands,NLD,1993,170.206051,31.581532,54.447755,81.86134,0.458,0.685476,1.171948,11.160258
39141,Netherlands,NLD,1994,170.787558,34.654619,55.00364,78.700402,0.463,0.619396,1.346501,11.126604
39142,Netherlands,NLD,1995,172.300139,34.700636,54.31781,81.002937,0.428,0.552218,1.298538,11.154518
39143,Netherlands,NLD,1996,181.452353,33.335746,56.049372,89.999535,0.316,0.496063,1.255637,11.677511
39144,Netherlands,NLD,1997,174.492784,32.503294,55.777552,84.033286,0.376,0.605919,1.196732,11.164034
39145,Netherlands,NLD,1998,175.461134,33.327229,57.123327,82.968774,0.432,0.418615,1.191189,11.159808
39146,Netherlands,NLD,1999,169.934487,29.306972,57.675752,81.017392,0.517,0.308082,1.109287,10.746854
39147,Netherlands,NLD,2000,171.08223,30.686524,57.505653,80.976666,0.469,0.351173,1.093214,10.760474
39148,Netherlands,NLD,2001,176.207519,32.697145,58.553544,83.049307,0.478,0.254374,1.175148,11.025625
39149,Netherlands,NLD,2002,175.567735,32.950344,57.659065,82.163868,0.48879,1.202153,1.103515,10.934004
39150,Netherlands,NLD,2003,179.005305,34.033139,59.532832,82.767751,0.433922,1.126542,1.111118,11.099329
39151,Netherlands,NLD,2004,180.891772,33.535617,59.591936,85.119637,0.445866,1.08035,1.118365,11.168892
39152,Netherlands,NLD,2005,176.91731,32.289046,59.333386,82.548924,0.420721,1.16135,1.163883,10.879298
39153,Netherlands,NLD,2006,172.092066,30.71523,58.684183,80.002788,0.399936,1.147247,1.142681,10.54119
39154,Netherlands,NLD,2007,171.874012,33.032612,58.610383,77.470827,0.402967,1.210913,1.14631,10.485729
39155,Netherlands,NLD,2008,174.853119,32.019459,59.06152,81.202184,0.398937,0.999787,1.171231,10.622414
39156,Netherlands,NLD,2009,169.529326,29.412825,55.784963,81.738632,0.416211,1.126938,1.049755,10.252007
39157,Netherlands,NLD,2010,181.526727,30.421527,56.975204,91.539417,0.348186,1.134279,1.108113,10.924081
39158,Netherlands,NLD,2011,168.25966,29.621894,56.387928,79.728368,0.350955,0.976545,1.19397,10.074541
39159,Netherlands,NLD,2012,164.688781,31.877189,54.298709,76.114865,0.308087,0.86375,1.226182,9.811489
39160,Netherlands,NLD,2013,164.674489,32.443575,52.668465,76.947365,0.274032,1.137257,1.203794,9.762913
39161,Netherlands,NLD,2014,157.655585,35.796986,52.198939,67.011159,0.282303,1.091804,1.274395,9.298976
39162,Netherlands,NLD,2015,164.142511,43.545755,51.888597,66.148062,0.249424,1.037323,1.273351,9.632151
39163,Netherlands,NLD,2016,164.862023,40.067734,53.200643,68.948127,0.23898,1.103562,1.302977,9.627258
39164,Netherlands,NLD,2017,162.493965,36.032114,52.933151,70.730035,0.297969,1.117856,1.382841,9.443372
39165,Netherlands,NLD,2018,158.62784,32.532565,53.609722,69.856876,0.220412,1.101209,1.307055,9.176643
39166,Netherlands,NLD,2019,153.032807,25.30793,52.999956,72.47401,0.006337,1.062042,1.182532,8.813598
39167,Netherlands,NLD,2020,137.849518,16.994711,48.155713,70.666977,0,0.931461,1.100655,7.906683
39168,Netherlands,NLD,2021,141.045431,23.00083,47.937075,68.082747,0.006337,0.925194,1.093249,8.058958
39682,New Zealand,NZL,1991,26.182595,4.503458,12.279625,7.951117,0.437702,0.554613,0.456079,7.520279
39683,New Zealand,NZL,1992,28.166921,4.92163,13.292309,8.419119,0.477227,0.540355,0.516281,7.973508
39684,New Zealand,NZL,1993,27.761185,4.888937,13.167528,8.165956,0.489257,0.518565,0.530941,7.7681
39685,New Zealand,NZL,1994,27.900043,4.627035,14.084421,7.61212,0.496924,0.540838,0.538705,7.7053
39686,New Zealand,NZL,1995,28.003492,4.630911,14.735471,7.015173,0.538669,0.500365,0.582902,7.622294
39687,New Zealand,NZL,1996,29.304544,4.58489,14.898514,8.10741,0.510315,0.666607,0.536808,7.859697
39688,New Zealand,NZL,1997,31.278675,4.933863,15.220738,9.273528,0.532239,0.713841,0.604466,8.283872
39689,New Zealand,NZL,1998,29.85854,4.519247,15.503817,7.99718,0.488934,0.705025,0.644338,7.836797
39690,New Zealand,NZL,1999,31.46559,4.61923,15.809274,9.169569,0.532148,0.616163,0.719206,8.208071
